"Time / ps","DonorIdx","AccptIdx","PHT / eV"
10050.0,96,94,0.10959662566437824
10050.0,96,57,-0.10334007530136662
10100.0,96,94,-0.07634575363400727
10100.0,96,57,0.08306633410134907
10150.0,96,94,0.19670080556573663
10150.0,96,57,-0.07745957923049424
10200.0,96,94,-0.14356822383782153
10200.0,96,57,-0.029957790678691493
10250.0,96,94,0.10207349242677631
10250.0,96,57,-0.1708495098266272
10300.0,96,94,0.04273716245672661
10300.0,96,57,-0.05589005738733449
10350.0,96,94,0.060356390968708734
10350.0,96,57,0.1267509037402411
10400.0,96,94,-0.054949973463114844
10400.0,96,57,-0.12962012767462963
10450.0,96,94,0.11394645713742316
10450.0,96,57,-0.060531845876512044
10500.0,96,94,-0.09283240054641655
10500.0,96,57,0.11217297120403581
10550.0,96,94,0.07023976212967646
10550.0,96,57,-0.003597905848785214
10600.0,96,94,0.05322952310071523
10600.0,96,57,0.051059922437716974
10650.0,96,94,0.07487108149598377
10650.0,96,57,-0.0708626719412021
10700.0,96,94,0.03253635044468575
10700.0,96,57,-0.047686477845054885
10750.0,96,94,-0.035265796711510505
10750.0,96,57,-0.06608364479341648
10800.0,96,94,-0.07334919706531008
10800.0,96,57,-0.0952600542035993
10850.0,96,94,-0.05080837973453684
10850.0,96,57,0.08481858739502716
10900.0,96,94,0.030908238079650863
10900.0,96,57,0.05318021528469739
10950.0,96,94,-0.06004848808929095
10950.0,96,57,-0.025679441043705526
11000.0,96,94,-0.06148911159118594
11000.0,96,57,-0.042233097564095164
11050.0,96,94,0.08445878912664465
11050.0,96,57,-0.12116829408520231
11100.0,96,94,0.07886895221508206
11100.0,96,57,-0.08753868368196839
11150.0,96,94,0.11601311592653367
11150.0,96,57,0.06659685864277443
11200.0,96,94,-0.15699081548394475
11200.0,96,57,-0.04966582702033393
11250.0,96,94,0.08677380791941326
11250.0,96,57,-0.024266611263580075
11300.0,96,94,0.09502723587478946
11300.0,96,57,-0.08986131991065711
11350.0,96,94,-0.1351603784624361
11350.0,96,57,-0.10061825883967372
11400.0,96,94,0.03410733637402432
11400.0,96,57,0.16970889785989327
11450.0,96,94,-0.07437723786487957
11450.0,96,57,-0.13025915622143325
11500.0,96,94,0.030264187480965515
11500.0,96,57,-0.044082133835045
11550.0,96,94,0.03116072142863944
11550.0,96,57,-0.10490027305961086
11600.0,96,94,0.10648440340640877
11600.0,96,57,0.031183133176175583
11650.0,96,94,0.07468619622841995
11650.0,96,57,0.03946098217376867
11700.0,96,94,-0.0596129304581792
11700.0,96,57,0.10448857786675028
11750.0,96,94,-0.09264373474009555
11750.0,96,57,0.08896809474383303
11800.0,96,94,-0.05641301262402792
11800.0,96,57,-0.06561158757822055
11850.0,96,94,0.0875912847768777
11850.0,96,57,0.002135548715392837
11900.0,96,94,-0.05627250120090915
11900.0,96,57,-0.08703489203134115
11950.0,96,94,0.1512501439017664
11950.0,96,57,-0.03808998140984474
12000.0,96,94,0.05395719280368921
12000.0,96,57,-0.07636805711699797
12050.0,96,94,0.031532243188
12050.0,96,57,-0.03158920413367084
12100.0,96,94,0.03768459606434036
12100.0,96,57,-0.017456862367497217
12150.0,96,94,0.09063091787045731
12150.0,96,57,-0.10245281221992371
12200.0,96,94,-0.04519549266144369
12200.0,96,57,0.1328040740380035
12250.0,96,94,0.05853078462269949
12250.0,96,57,0.07288313212283745
12300.0,96,94,-0.12010153947847721
12300.0,96,57,0.03469066507711916
12350.0,96,94,-0.03434958003363836
12350.0,96,57,-0.06609634877257091
12400.0,96,94,-0.07241996898837139
12400.0,96,57,-0.05579582745216609
12450.0,96,94,0.09869955706364965
12450.0,96,57,0.0602862752626484
12500.0,96,94,0.05501945711773432
12500.0,96,57,0.11793878811878254
12550.0,96,94,-0.07455984468109202
12550.0,96,57,-0.04133881641277525
12600.0,96,94,0.11815741487253033
12600.0,96,57,0.0055733211260764
12650.0,96,94,-0.09492884277807637
12650.0,96,57,0.05531113891684761
12700.0,96,94,0.09141133634483234
12700.0,96,57,0.0970041252230303
12750.0,96,94,0.08018186399505418
12750.0,96,57,-0.11281343245356999
12800.0,96,94,0.10397771943358944
12800.0,96,57,0.10911050163554153
12850.0,96,94,-0.12391380568583846
12850.0,96,57,0.07504943291567834
12900.0,96,94,-0.07982445318841296
12900.0,96,57,-0.09709626116169955
12950.0,96,94,-0.04961692528107837
12950.0,96,57,-0.09318736625357657
13000.0,96,94,0.0778932674514005
13000.0,96,57,-0.12237424329951525
13050.0,96,94,-0.061162817846152386
13050.0,96,57,0.03830577726686042
13100.0,96,94,0.07404420012728054
13100.0,96,57,0.022531602905642018
13150.0,96,94,0.0816456542746799
13150.0,96,57,0.052873254917004814
13200.0,96,94,0.09535443524316696
13200.0,96,57,-0.041663455629667175
13250.0,96,94,-0.04765557208677053
13250.0,96,57,0.10601750704141283
13300.0,96,94,-0.09850605760368895
13300.0,96,57,-0.13437227415991654
13350.0,96,94,0.09301404054810879
13350.0,96,57,-0.15370366772133412
13400.0,96,94,0.0755722479147516
13400.0,96,57,0.09994855653783628
13450.0,96,94,0.0616257448115694
13450.0,96,57,-0.08705958743662245
13500.0,96,94,0.03813821916084138
13500.0,96,57,-0.09912371203373346
13550.0,96,94,-0.06253856228741393
13550.0,96,57,0.06694763679391698
13600.0,96,94,0.05920317037031279
13600.0,96,57,0.08716734299285016
13650.0,96,94,0.11621902120476059
13650.0,96,57,0.08760412250275701
13700.0,96,94,0.022187962088943945
13700.0,96,57,-0.08905090148996025
13750.0,96,94,-0.09775880273701582
13750.0,96,57,-0.05192559641299818
13800.0,96,94,-0.11008991466570729
13800.0,96,57,-0.08150926565886167
13850.0,96,94,0.09851655235617125
13850.0,96,57,0.06858953291444644
13900.0,96,94,-0.12086093988274016
13900.0,96,57,0.08150904275355485
13950.0,96,94,0.04669013779967769
13950.0,96,57,-0.07901765581177828
14000.0,96,94,0.10142272673456926
14000.0,96,57,-0.14646475852119772
14050.0,96,94,-0.0732953932508164
14050.0,96,57,-0.08863534228380927
14100.0,96,94,0.032330203343430286
14100.0,96,57,0.05432189473927111
14150.0,96,94,0.07930997341286132
14150.0,96,57,0.08062431912277133
14200.0,96,94,0.06779729717635637
14200.0,96,57,0.16595573277363962
14250.0,96,94,-0.05751554527352342
14250.0,96,57,-0.1074943280194622
14300.0,96,94,-0.10421707275323883
14300.0,96,57,0.07507320168456977
14350.0,96,94,-0.034662269823333404
14350.0,96,57,-0.10380938432592077
14400.0,96,94,-0.08623498074963162
14400.0,96,57,-0.0728836485460227
14450.0,96,94,-0.11427796204083207
14450.0,96,57,-0.009837781137159328
14500.0,96,94,-0.10292357529141431
14500.0,96,57,-0.11260712992232914
14550.0,96,94,-0.05644499211446015
14550.0,96,57,-0.10749388002508307
14600.0,96,94,0.07575282246171065
14600.0,96,57,0.08882038720926698
14650.0,96,94,0.07483204674900978
14650.0,96,57,-0.11945805559878822
14700.0,96,94,-0.06841871431600875
14700.0,96,57,-0.08174947439106539
14750.0,96,94,0.06086195599120431
14750.0,96,57,0.12906700772369023
14800.0,96,94,0.1494358908467952
14800.0,96,57,0.03333015069281705
14850.0,96,94,-0.064752749128869
14850.0,96,57,-0.1196034762713708
14900.0,96,94,-0.06386013270560441
14900.0,96,57,-0.052281332134446794
14950.0,96,94,-0.07941903271107621
14950.0,96,57,0.05859746515872903
15000.0,96,94,0.12399819458039675
15000.0,96,57,-0.08308928562333077
15050.0,96,94,-0.06368566404489355
15050.0,96,57,-0.08517377592704573
15100.0,96,94,-0.10816907292585214
15100.0,96,57,0.07002054470499385
15150.0,96,94,-0.047688202619586915
15150.0,96,57,-0.07806470349243676
15200.0,96,94,-0.0608608301168701
15200.0,96,57,0.10902956312485815
15250.0,96,94,0.06513000180500605
15250.0,96,57,0.12114829697352068
15300.0,96,94,0.051344604910581994
15300.0,96,57,0.14197013945943857
15350.0,96,94,-0.12824657458845837
15350.0,96,57,0.10535838095330124
15400.0,96,94,0.0555717730228039
15400.0,96,57,-0.04603150491006852
15450.0,96,94,-0.07373983070996949
15450.0,96,57,0.06619568602167042
15500.0,96,94,-0.08577658974493668
15500.0,96,57,-0.07185155357114754
15550.0,96,94,-0.10468362445668676
15550.0,96,57,0.09973949177945592
15600.0,96,94,-0.08356033890079759
15600.0,96,57,0.06795688468064814
15650.0,96,94,0.13535968795471615
15650.0,96,57,0.01644171187791412
15700.0,96,94,0.056498646089426154
15700.0,96,57,-0.020985663330173317
15750.0,96,94,-0.04972964909380553
15750.0,96,57,0.10142444965337133
15800.0,96,94,-0.05732123242528372
15800.0,96,57,0.05369787445189285
15850.0,96,94,0.04244794768315396
15850.0,96,57,0.10050486745838995
15900.0,96,94,-0.0876281501307634
15900.0,96,57,-0.08376384798661109
15950.0,96,94,-0.03851035698229714
15950.0,96,57,0.11791903773758841
16000.0,96,94,-0.10270133983084691
16000.0,96,57,-0.09865410920190294
16050.0,96,94,0.06059376067035876
16050.0,96,57,-0.04555705797146254
16100.0,96,94,0.0910564140282721
16100.0,96,57,-0.09204597391135663
16150.0,96,94,0.12180336642408905
16150.0,96,57,0.09488367402130865
16200.0,96,94,-0.11403388149017578
16200.0,96,57,0.061823074463850214
16250.0,96,94,-0.06229873478104699
16250.0,96,57,0.0866069098766122
16300.0,96,94,-0.05450564576087561
16300.0,96,57,-0.059205548589937165
16350.0,96,94,0.08893730336637094
16350.0,96,57,-0.136062426222995
16400.0,96,94,0.05648986211141308
16400.0,96,57,-0.09221793561749769
16450.0,96,94,-0.08242911197060654
16450.0,96,57,0.057891973238732755
16500.0,96,94,-0.09280923670286408
16500.0,96,57,0.0706809145878695
16550.0,96,94,-0.10101944701675722
16550.0,96,57,-0.06584684723403628
16600.0,96,94,-0.15273479040995777
16600.0,96,57,-0.04616729381540404
16650.0,96,94,-0.0720207177096879
16650.0,96,57,-0.1415556431442573
16700.0,96,94,0.1032922489365872
16700.0,96,57,0.03975487649141055
16750.0,96,94,0.04494840690257215
16750.0,96,57,0.1006746119858571
16800.0,96,94,-0.0805987469841905
16800.0,96,57,-0.07418658499533315
16850.0,96,94,0.10359884915923114
16850.0,96,57,0.013124503797943861
16900.0,96,94,0.10312513228125374
16900.0,96,57,-0.07663198573895236
16950.0,96,94,-0.11170803133845433
16950.0,96,57,0.006580673259558343
17000.0,96,94,0.12147701938996425
17000.0,96,57,0.03270304248159125
17050.0,96,94,-0.06450753129024134
17050.0,96,57,0.06183583756049839
17100.0,96,94,0.05830463935171469
17100.0,96,57,0.03214065790340299
17150.0,96,94,0.08375967851996641
17150.0,96,57,0.06848537114214469
17200.0,96,94,-0.11296670222725798
17200.0,96,57,0.10556239795507039
17250.0,96,94,-0.07740767247712256
17250.0,96,57,-0.1875315160734899
17300.0,96,94,-0.03423166887069852
17300.0,96,57,0.07743130945191079
17350.0,96,94,0.08980015210883822
17350.0,96,57,0.022930090478407224
17400.0,96,94,0.11060028086381671
17400.0,96,57,0.02581119462883264
17450.0,96,94,0.03826980332828901
17450.0,96,57,-0.07020790573197883
17500.0,96,94,-0.07524643163918288
17500.0,96,57,-0.04903384708417888
17550.0,96,94,-0.059157128152048225
17550.0,96,57,0.05587814737750048
17600.0,96,94,-0.04947258415767987
17600.0,96,57,-0.08673590104356044
17650.0,96,94,0.03411913607181353
17650.0,96,57,0.044339648056418816
17700.0,96,94,-0.08964967929047503
17700.0,96,57,-0.09599573784514362
17750.0,96,94,-0.09122140599815608
17750.0,96,57,0.05019430701073521
17800.0,96,94,0.0417731232602324
17800.0,96,57,0.07810928733978273
17850.0,96,94,0.09485438487478144
17850.0,96,57,0.08368252669298307
17900.0,96,94,-0.08338442177607763
17900.0,96,57,0.07595432954590972
17950.0,96,94,-0.1144737268299831
17950.0,96,57,-0.07903217980997856
18000.0,96,94,-0.08478898474677928
18000.0,96,57,0.056860691430291925
18050.0,96,94,0.04670296064076881
18050.0,96,57,-0.04063702445304591
18100.0,96,94,0.08906945499086248
18100.0,96,57,-0.12099648902563032
18150.0,96,94,-0.10410965650180375
18150.0,96,57,-0.049567944007855774
18200.0,96,94,-0.0618470000968461
18200.0,96,57,-0.038511268315167685
18250.0,96,94,0.10597986483595645
18250.0,96,57,-0.10729805355759876
18300.0,96,94,-0.07926335815882192
18300.0,96,57,-0.06713663115358835
18350.0,96,94,-0.040518306752757756
18350.0,96,57,-0.052734936023806335
18400.0,96,94,-0.0378586900697885
18400.0,96,57,-0.08572738657952055
18450.0,96,94,0.05499730460320719
18450.0,96,57,-0.11020691485564431
18500.0,96,94,0.08550097112939163
18500.0,96,57,0.04319778444715243
18550.0,96,94,-0.05238498826121096
18550.0,96,57,0.0811320475300816
18600.0,96,94,0.10643811277108176
18600.0,96,57,0.08901174138634495
18650.0,96,94,-0.11680342174184681
18650.0,96,57,0.09325960490669301
18700.0,96,94,-0.0733799306496212
18700.0,96,57,0.0924966442654954
18750.0,96,94,-0.13868820368501636
18750.0,96,57,-0.007303174053283773
18800.0,96,94,0.0456444215469757
18800.0,96,57,0.10420844348118255
18850.0,96,94,0.04469294996691277
18850.0,96,57,0.12122813113509248
18900.0,96,94,0.12220382732390282
18900.0,96,57,-0.061789649089580845
18950.0,96,94,-0.06644834197942366
18950.0,96,57,-0.04454319252621207
19000.0,96,94,0.07708395612513862
19000.0,96,57,-0.06491515927593935
19050.0,96,94,-0.0902288992981642
19050.0,96,57,0.09075308639095697
19100.0,96,94,0.040077617517612775
19100.0,96,57,-0.17409968865449146
19150.0,96,94,-0.03865241218999514
19150.0,96,57,-0.08079609779045134
19200.0,96,94,0.06380035242846689
19200.0,96,57,0.06910609318741719
19250.0,96,94,0.07305709043799508
19250.0,96,57,0.07674741874248521
19300.0,96,94,-0.041825968922506396
19300.0,96,57,0.054070333717678554
19350.0,96,94,-0.07503674189297986
19350.0,96,57,-0.08347542529208231
19400.0,96,94,-0.042882888361037166
19400.0,96,57,-0.06164952283971513
19450.0,96,94,0.09898645025455342
19450.0,96,57,0.11201945105080348
19500.0,96,94,-0.06884244592040117
19500.0,96,57,0.040594040897608805
19550.0,96,94,0.05989709747865808
19550.0,96,57,0.06196501326262445
19600.0,96,94,-0.062067513406202555
19600.0,96,57,-0.041135831222446934
19650.0,96,94,0.05271983387583305
19650.0,96,57,0.07984893276174826
19700.0,96,94,0.0764155139548962
19700.0,96,57,-0.026720338859282457
19750.0,96,94,-0.061195974925619526
19750.0,96,57,-0.12299773399050683
19800.0,96,94,0.07692578435960995
19800.0,96,57,0.07464364790913264
19850.0,96,94,-0.056987041187387
19850.0,96,57,-0.04873776129456853
19900.0,96,94,0.0950384875405508
19900.0,96,57,0.005630357164501641
19950.0,96,94,0.10946293774783054
19950.0,96,57,-0.1378575107770463
20000.0,96,94,0.05776027801917016
20000.0,96,57,0.051895867171995305
